bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,log_pages,log_ratings,log_reviews,z_score,z_cat,decile,revRate,sqrt_pages,sizerating^2,size0,sizeZ0^2,size5,size10,size^2,size^3,sizesqrtpages,sizeRevRate,z_color
13983,The Wizard of London (Elemental Masters  #4),Mercedes Lackey,3.78,756403634,9.78E+12,en-US,384,6047,195,5.950642553,8.70731756,5.272999559,-0.655781368,3,3,0.032247395,19.59591794,14.2884,7.359218632,54.15809887,-3.27890684,-6.55781368,0.430049203,-0.282018254,19.59591794,3.2247395,0.570247934
13986,Arrows of the Queen (Heralds of Valdemar  #1),Mercedes Lackey,4.16,886773784,9.78E+12,eng,320,29552,882,5.768320996,10.2939067,6.782192056,0.828281647,4,8,0.029845696,17.88854382,17.3056,8.843281647,78.20363029,4.141408235,8.28281647,0.686050487,0.568243027,17.88854382,2.9845696,0.727272727
13987,Phoenix and Ashes (Elemental Masters  #3),Mercedes Lackey,4.01,756402727,9.78E+12,eng,480,6860,219,6.173786104,8.833462721,5.38907173,0.242467299,4,6,0.031924198,21.9089023,16.0801,8.257467299,68.18576619,1.212336495,2.42467299,0.058790391,0.014254747,21.9089023,3.1924198,0.665289256
13990,Storm Warning (Valdemar: Mage Storms #1),Mercedes Lackey,4.02,886776619,9.78E+12,eng,428,10958,109,6.059123196,9.301825062,4.691347882,0.281521589,4,6,0.009947071,20.68816087,16.1604,8.296521589,68.83227048,1.407607945,2.81521589,0.079254405,0.022311826,20.68816087,0.9947071,0.669421488
13993,Joust (Dragon Jousters  #1),Mercedes Lackey,4.01,756401534,9.78E+12,eng,448,9871,254,6.104793232,9.197356444,5.537334267,0.242467299,4,6,0.025731942,21.16601049,16.0801,8.257467299,68.18576619,1.212336495,2.42467299,0.058790391,0.014254747,21.16601049,2.5731942,0.665289256
13995,Winds of Fate (Valdemar: Mage Winds #1),Mercedes Lackey,4.03,886775167,9.78E+12,eng,458,14300,201,6.126869184,9.568014816,5.303304908,0.320575879,4,7,0.014055944,21.40093456,16.2409,8.335575879,69.48182523,1.602879395,3.20575879,0.102768894,0.032945229,21.40093456,1.4055944,0.673553719
13996,Alta (Dragon Jousters  #2),Mercedes Lackey,4.03,756402573,9.78E+12,en-US,434,6915,108,6.073044534,8.841448244,4.682131227,0.320575879,4,7,0.015618221,20.83266666,16.2409,8.335575879,69.48182523,1.602879395,3.20575879,0.102768894,0.032945229,20.83266666,1.5618221,0.673553719
13997,The Serpent's Shadow (Elemental Masters  #1),Mercedes Lackey,3.99,756400619,9.78E+12,en-US,394,8533,288,5.976350909,9.051696279,5.66296048,0.164358719,4,6,0.033751318,19.84943324,15.9201,8.179358719,66.90190905,0.821793595,1.64358719,0.027013789,0.004439952,19.84943324,3.3751318,0.657024793
13999,To Light a Candle (Obsidian Mountain  #2),Mercedes Lackey-James Mallory,4.11,765341425,9.78E+12,eng,856,8495,124,6.752270376,9.047233034,4.820281566,0.633010197,4,8,0.014596822,29.25747768,16.8921,8.648010197,74.78808037,3.165050985,6.33010197,0.40070191,0.253648395,29.25747768,1.4596822,0.70661157
14009,Owlflight (Owl Mage Trilogy  #1),Mercedes Lackey-Larry Dixon,3.97,886778042,9.78E+12,eng,342,9007,155,5.834810737,9.105757332,5.043425117,0.086250139,4,6,0.017208838,18.49324201,15.7609,8.101250139,65.63025381,0.431250695,0.86250139,0.007439086,0.000641622,18.49324201,1.7208838,0.648760331
14013,Winter Moon (Walker Papers  #1.5),Mercedes Lackey-Tanith Lee-C.E. Murphy,3.78,373802390,9.78E+12,eng,393,2628,144,5.973809612,7.87397838,4.9698133,-0.655781368,3,3,0.054794521,19.8242276,14.2884,7.359218632,54.15809887,-3.27890684,-6.55781368,0.430049203,-0.282018254,19.8242276,5.4794521,0.570247934
14014,Arrow's Fall (Heralds of Valdemar  #3),Mercedes Lackey,4.19,886774004,9.78E+12,en-US,319,18945,310,5.765191103,9.849295323,5.736572297,0.945444516,4,9,0.016363157,17.8605711,17.5561,8.960444516,80.28956592,4.72722258,9.45444516,0.893865333,0.845100077,17.8605711,1.6363157,0.739669422
14027,Thousand Cranes,Yasunari Kawabata-Edward G. Seidensticker,3.76,679762655,9.78E+12,eng,147,5900,410,4.990432587,8.68270763,6.01615716,-0.733889948,3,3,0.069491525,12.12435565,14.1376,7.281110052,53.01456359,-3.66944974,-7.33889948,0.538594456,-0.395269057,12.12435565,6.9491525,0.561983471
14028,Snow Country,Yasunari Kawabata-Edward G. Seidensticker,3.68,679761047,9.78E+12,eng,175,12085,949,5.164785974,9.399720293,6.855408799,-1.046324267,2,2,0.0785271,13.22875656,13.5424,6.968675733,48.56244147,-5.231621335,-10.46324267,1.094794472,-1.145510023,13.22875656,7.85271,0.52892562
14029,Beauty and Sadness,Yasunari Kawabata-Howard Hibbett,3.86,679761055,9.78E+12,eng,206,4649,293,5.327876169,8.444407422,5.680172609,-0.343347049,3,4,0.063024306,14.35270009,14.8996,7.671652951,58.854259,-1.716735245,-3.43347049,0.117887196,-0.040476221,14.35270009,6.3024306,0.603305785
14031,Palm-of-the-Hand Stories,Yasunari Kawabata-Lane Dunlop-J. Martin Holman,4,374530491,9.78E+12,eng,288,1721,126,5.66296048,7.450660796,4.836281907,0.203413009,4,6,0.073213248,16.97056275,16,8.218413009,67.54231239,1.017065045,2.03413009,0.041376852,0.00841659,16.97056275,7.3213248,0.661157025
14032,House of the Sleeping Beauties and Other Stories,Yasunari Kawabata-Edward G. Seidensticker-Yukio Mishima,3.68,4770029756,9.78E+12,eng,148,3425,211,4.997212274,8.138856751,5.351858133,-1.046324267,2,2,0.061605839,12.16552506,13.5424,6.968675733,48.56244147,-5.231621335,-10.46324267,1.094794472,-1.145510023,12.16552506,6.1605839,0.52892562
14034,The Old Capital,Yasunari Kawabata-J. Martin Holman,3.78,1593760329,9.78E+12,eng,160,2168,155,5.075173815,7.681560363,5.043425117,-0.655781368,3,3,0.071494465,12.64911064,14.2884,7.359218632,54.15809887,-3.27890684,-6.55781368,0.430049203,-0.282018254,12.64911064,7.1494465,0.570247934
14046,The Time Traveler's Wife,Audrey Niffenegger,3.96,1596921536,9.78E+12,eng,518,1004,256,6.249975242,6.9117473,5.545177444,0.047195849,4,5,0.25498008,22.75961335,15.6816,8.062195849,64.99900191,0.235979245,0.47195849,0.002227448,0.000105126,22.75961335,25.498008,0.644628099
14050,The Time Traveler's Wife,Audrey Niffenegger,3.96,965818675,9.78E+12,eng,528,747578,31284,6.269096284,13.52459393,10.35086206,0.047195849,4,5,0.041847138,22.97825059,15.6816,8.062195849,64.99900191,0.235979245,0.47195849,0.002227448,0.000105126,22.97825059,4.1847138,0.644628099
14054,The Little Friend,Donna Tartt,3.45,747573646,9.78E+12,eng,555,759,103,6.318968114,6.632001777,4.634728988,-1.944572933,2,1,0.135704875,23.55843798,11.9025,6.070427067,36.85008478,-9.722864665,-19.44572933,3.781363892,-7.353137874,23.55843798,13.5704875,0.433884298
14063,The Legend of the Poinsettia,Tomie dePaola,4.19,698115678,9.78E+12,eng,32,2285,104,3.465735903,7.734121303,4.644390899,0.945444516,4,9,0.045514223,5.656854249,17.5561,8.960444516,80.28956592,4.72722258,9.45444516,0.893865333,0.845100077,5.656854249,4.5514223,0.739669422
14064,I Am Legend,Richard Matheson,4.06,1857988094,9.78E+12,eng,160,55137,3065,5.075173815,10.91757628,8.027802848,0.437738748,4,7,0.055588806,12.64911064,16.4836,8.452738748,71.44879234,2.18869374,4.37738748,0.191615212,0.083877403,12.64911064,5.5588806,0.685950413
14069,Throne of Jade (Temeraire  #2),Naomi Novik,3.9,345481291,9.78E+12,eng,398,27547,1690,5.986452005,10.22364892,7.432483808,-0.18712989,3,5,0.061349693,19.94993734,15.21,7.82787011,61.27555046,-0.93564945,-1.8712989,0.035017596,-0.006552839,19.94993734,6.1349693,0.619834711
14082,Malgudi Days,R.K. Narayan-Jhumpa Lahiri,4.21,143039652,9.78E+12,eng,264,13066,446,5.575949103,9.477768715,6.100318952,1.023553096,5,9,0.034134395,16.24807681,17.7241,9.038553096,81.69544207,5.11776548,10.23553096,1.04766094,1.072336599,16.24807681,3.4134395,0.747933884
14096,Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life,Jon Kabat-Zinn,4.12,1401307787,9.78E+12,eng,304,28452,1210,5.717027701,10.25597374,7.098375639,0.672064487,4,8,0.042527766,17.43559577,16.9744,8.687064487,75.4650894,3.360322435,6.72064487,0.451670675,0.30355182,17.43559577,4.2527766,0.710743802
14098,Mindfulness for Beginners,Jon Kabat-Zinn,3.83,1591794641,9.78E+12,eng,3,2496,222,1.098612289,7.822444729,5.402677382,-0.460509919,3,3,0.088942308,1.732050808,14.6689,7.554490081,57.07032038,-2.302549595,-4.60509919,0.212069385,-0.097660056,1.732050808,8.8942308,0.590909091
14106,Grammar Snobs Are Great Big Meanies: A Guide to Language for Fun and Spite,June Casagrande,3.78,143036831,9.78E+12,eng,199,733,151,5.293304825,6.597145702,5.017279837,-0.655781368,3,3,0.206002729,14.10673598,14.2884,7.359218632,54.15809887,-3.27890684,-6.55781368,0.430049203,-0.282018254,14.10673598,20.6002729,0.570247934
14117,Beauty and the Beast,Max Eilenberg-Angela Barrett,4.36,763631604,9.78E+12,eng,64,3609,128,4.158883083,8.191186005,4.852030264,1.609367444,5,10,0.035466888,8,19.0096,9.624367444,92.6284487,8.04683722,16.09367444,2.59006357,4.168363987,8,3.5466888,0.809917355
14142,The Art of Loving,Erich Fromm-Peter D. Kramer-Rainer Funk,4.03,61129739,9.78E+12,eng,192,35605,1187,5.257495372,10.48024136,7.079184395,0.320575879,4,7,0.033338014,13.85640646,16.2409,8.335575879,69.48182523,1.602879395,3.20575879,0.102768894,0.032945229,13.85640646,3.3338014,0.673553719
14150,The Jennifer Morgue (Laundry Files  #2),Charles Stross,4.04,1930846452,9.78E+12,eng,313,9038,493,5.746203191,9.10919319,6.200509174,0.359630168,4,7,0.054547466,17.69180601,16.3216,8.374630168,70.13443045,1.79815084,3.59630168,0.129333858,0.046512357,17.69180601,5.4547466,0.67768595
14182,Four Novels of the 1960s: The Man in the High Castle / The Three Stigmata of Palmer Eldritch / Do Androids Dream of Electric Sheep? / Ubik,Philip K. Dick-Jonathan Lethem,4.37,1598530097,9.78E+12,eng,830,1852,208,6.721425701,7.524021415,5.33753808,1.648421734,5,10,0.112311015,28.80972058,19.0969,9.663421734,93.38171961,8.24210867,16.48421734,2.717294213,4.479246839,28.80972058,11.2311015,0.814049587
14183,The Philip K. Dick Reader,Philip K. Dick,4.28,806518561,9.78E+12,eng,422,2699,161,6.045005314,7.900636613,5.081404365,1.296933125,5,10,0.059651723,20.54263858,18.3184,9.311933125,86.71209852,6.484665625,12.96933125,1.682035531,2.181487597,20.54263858,5.9651723,0.776859504
14185,The Three Stigmata of Palmer Eldritch,Philip K. Dick,4.01,1407247425,9.78E+12,eng,231,22980,921,5.442417711,10.04237955,6.825460036,0.242467299,4,6,0.040078329,15.19868415,16.0801,8.257467299,68.18576619,1.212336495,2.42467299,0.058790391,0.014254747,15.19868415,4.0078329,0.665289256
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,3.82,765356155,9.78E+12,eng,1006,151294,9162,6.913737351,11.92698024,9.122819774,-0.499564209,3,3,0.06055759,31.71750305,14.5924,7.515435791,56.48177513,-2.497821045,-4.99564209,0.249564399,-0.124673442,31.71750305,6.055759,0.586776859
14236,Gould's Book of Fish: A Novel in Twelve Fish,Richard Flanagan,3.69,1843540703,9.78E+12,eng,449,3108,368,6.107022888,8.041734711,5.908082938,-1.007269977,2,2,0.118404118,21.1896201,13.6161,7.007730023,49.10828008,-5.036349885,-10.07269977,1.014592807,-1.021968873,21.1896201,11.8404118,0.533057851
14239,One Hundred Years of Solitude,Gabriel García Márquez-Gregory Rabassa,4.06,014118499X,9.78E+12,eng,422,1332,123,6.045005314,7.194436851,4.812184355,0.437738748,4,7,0.092342342,20.54263858,16.4836,8.452738748,71.44879234,2.18869374,4.37738748,0.191615212,0.083877403,20.54263858,9.2342342,0.685950413
14241,The Liars' Club,Mary Karr,3.93,143035746,9.78E+12,eng,320,50776,2346,5.768320996,10.83517908,7.760467029,-0.06996702,3,5,0.046202931,17.88854382,15.4449,7.94503298,63.12354905,-0.3498351,-0.6996702,0.004895384,-0.000342515,17.88854382,4.6202931,0.632231405
14242,The Pretender (Liar's Club  #1),Celeste Bradley,3.98,312984855,9.78E+12,en-GB,358,2203,104,5.880532986,7.697575347,4.644390899,0.125304429,4,6,0.047208352,18.92088793,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,18.92088793,4.7208352,0.652892562
14248,Small Wonder,Barbara Kingsolver,4.01,60504080,9.78E+12,eng,264,8738,610,5.575949103,9.07543661,6.413458957,0.242467299,4,6,0.069810025,16.24807681,16.0801,8.257467299,68.18576619,1.212336495,2.42467299,0.058790391,0.014254747,16.24807681,6.9810025,0.665289256
14249,Prodigal Summer,Barbara Kingsolver,4,60959037,9.78E+12,en-US,444,85440,5472,6.095824562,11.35556965,8.607399459,0.203413009,4,6,0.064044944,21.07130751,16,8.218413009,67.54231239,1.017065045,2.03413009,0.041376852,0.00841659,21.07130751,6.4044944,0.661157025
14250,Pigs in Heaven,Barbara Kingsolver,3.98,571171788,9.78E+12,eng,343,46344,1591,5.837730447,10.74384711,7.372118028,0.125304429,4,6,0.034330226,18.52025918,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,18.52025918,3.4330226,0.652892562
14256,High Tide in Tucson,Barbara Kingsolver,4.04,571179509,9.78E+12,en-US,273,8973,412,5.609471795,9.101975347,6.021023349,0.359630168,4,7,0.045915524,16.52271164,16.3216,8.374630168,70.13443045,1.79815084,3.59630168,0.129333858,0.046512357,16.52271164,4.5915524,0.67768595
14257,English Passengers,Matthew Kneale,4.06,038549744X,9.78E+12,eng,446,4713,398,6.100318952,8.458079927,5.986452005,0.437738748,4,7,0.084447273,21.11871208,16.4836,8.452738748,71.44879234,2.18869374,4.37738748,0.191615212,0.083877403,21.11871208,8.4447273,0.685950413
14265,Under the Glacier,Halldór Kiljan Laxness-Magnus Magnusson,3.59,1400034418,9.78E+12,eng,240,1495,172,5.480638923,7.309881486,5.147494477,-1.397812875,2,1,0.115050167,15.49193338,12.8881,6.617187125,43.78716545,-6.989064375,-13.97812875,1.953880834,-2.731159785,15.49193338,11.5050167,0.491735537
14271,Island: Collected Stories,Alistair MacLeod,4.19,99422328,9.78E+12,eng,448,832,101,6.104793232,6.723832441,4.615120517,0.945444516,4,9,0.121394231,21.16601049,17.5561,8.960444516,80.28956592,4.72722258,9.45444516,0.893865333,0.845100077,21.16601049,12.1394231,0.739669422
14276,So Long  See You Tomorrow,William Maxwell,3.92,1860464181,9.78E+12,eng,135,5444,765,4.905274778,8.602269364,6.639875834,-0.10902131,3,5,0.140521675,11.61895004,15.3664,7.90597869,62.50449905,-0.54510655,-1.0902131,0.011885646,-0.001295789,11.61895004,14.0521675,0.628099174
14280,Runaway,Alice Munro,3.98,1400077915,9.78E+12,eng,335,15269,1476,5.814130532,9.633579908,7.297091005,0.125304429,4,6,0.096666448,18.30300522,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,18.30300522,9.6666448,0.652892562
14281,Selected Stories,Alice Munro,4.29,067976674X,9.78E+12,eng,688,5636,283,6.533788838,8.636929873,5.645446898,1.335987415,5,10,0.050212917,26.2297541,18.4041,9.350987415,87.44096564,6.679937075,13.35987415,1.784862373,2.384553668,26.2297541,5.0212917,0.780991736
14282,Runaway,Alice Munro,3.98,140004281X,9.78E+12,eng,335,618,115,5.814130532,6.426488457,4.744932128,0.125304429,4,6,0.186084142,18.30300522,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,18.30300522,18.6084142,0.652892562
14283,Something I've Been Meaning to Tell You: 13 Stories,Alice Munro,4.1,375707484,9.78E+12,eng,246,2296,171,5.505331536,7.738923757,5.141663557,0.593955908,4,8,0.074477352,15.68438714,16.81,8.608955908,74.11412183,2.96977954,5.93955908,0.352783621,0.209537916,15.68438714,7.4477352,0.702479339
14284,The Beggar Maid: Stories of Flo and Rose,Alice Munro-Susanna Basso,3.93,679732713,9.78E+12,eng,210,2688,246,5.347107531,7.896552702,5.505331536,-0.06996702,3,5,0.091517857,14.49137675,15.4449,7.94503298,63.12354905,-0.3498351,-0.6996702,0.004895384,-0.000342515,14.49137675,9.1517857,0.632231405
14285,Lives of Girls and Women,Alice Munro,3.99,375707492,9.78E+12,eng,277,8085,519,5.624017506,8.997765772,6.251903883,0.164358719,4,6,0.06419295,16.64331698,15.9201,8.179358719,66.90190905,0.821793595,1.64358719,0.027013789,0.004439952,16.64331698,6.419295,0.657024793
14286,Open Secrets,Alice Munro,4.08,679755624,9.78E+12,eng,304,3916,283,5.717027701,8.272826004,5.645446898,0.515847328,4,7,0.07226762,17.43559577,16.6464,8.530847328,72.77535613,2.57923664,5.15847328,0.266098466,0.137266183,17.43559577,7.226762,0.694214876
14289,Coin Locker Babies,Ryū Murakami-Stephen Snyder,3.75,4770028962,9.78E+12,eng,393,5560,284,5.973809612,8.623353387,5.648974238,-0.772944238,3,2,0.051079137,19.8242276,14.0625,7.242055762,52.44737166,-3.86472119,-7.72944238,0.597442795,-0.461789966,19.8242276,5.1079137,0.55785124
14295,Pastoralia,George Saunders,4.11,747553866,9.78E+12,eng,188,12763,860,5.236441963,9.454305639,6.756932389,0.633010197,4,8,0.067382277,13.7113092,16.8921,8.648010197,74.78808037,3.165050985,6.33010197,0.40070191,0.253648395,13.7113092,6.7382277,0.70661157
14300,Good Faith,Jane Smiley,3.25,385721056,9.78E+12,eng,432,1807,242,6.068425588,7.499423291,5.488937726,-2.725658731,1,1,0.13392363,20.78460969,10.5625,5.289341269,27.97713106,-13.62829366,-27.25658731,7.429215518,-20.24950614,20.78460969,13.392363,0.351239669
14305,The Greenlanders,Jane Smiley,3.89,1400095468,9.78E+12,eng,608,1921,296,6.410174882,7.560601163,5.690359454,-0.22618418,3,4,0.154086413,24.65765601,15.1321,7.78881582,60.66565188,-1.1309209,-2.2618418,0.051159283,-0.011571421,24.65765601,15.4086413,0.615702479
14318,Chronicles: Volume One,Bob Dylan,3.98,743244583,9.78E+12,eng,320,40505,1251,5.768320996,10.6091807,7.13169851,0.125304429,4,6,0.030885076,17.88854382,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,17.88854382,3.0885076,0.652892562
14334,Dinner with a Perfect Stranger: An Invitation Worth Considering,David Gregory,3.98,1578569052,9.78E+12,en-US,100,2921,439,4.605170186,7.979681302,6.084499413,0.125304429,4,6,0.150290996,10,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,10,15.0290996,0.652892562
14345,Rain of Gold,Victor Villaseñor,4.48,038531177X,9.78E+12,eng,576,5673,605,6.356107661,8.643473357,6.405228458,2.078018922,6,10,0.106645514,24,20.0704,10.09301892,101.869031,10.39009461,20.78018922,4.31816264,8.973223675,24,10.6645514,0.859504132
14358,A Ring of Endless Light (Austin Family  #4),Madeleine L'Engle,4.15,440910811,9.78E+12,eng,332,16513,602,5.805134969,9.711903228,6.400257445,0.789227357,4,8,0.036456125,18.22086716,17.2225,8.804227357,77.51441935,3.946136785,7.89227357,0.622879821,0.491593795,18.22086716,3.6456125,0.723140496
14362,Bless Me  Ultima,Rudolfo Anaya,3.76,446675369,9.78E+12,en-US,290,21392,1837,5.669880923,9.970772299,7.515889085,-0.733889948,3,3,0.085873224,17.02938637,14.1376,7.281110052,53.01456359,-3.66944974,-7.33889948,0.538594456,-0.395269057,17.02938637,8.5873224,0.561983471
14376,Einstein's Dreams,Alan Lightman,4.07,140007780X,9.78E+12,eng,144,24345,2472,4.9698133,10.10008177,7.812782819,0.476793038,4,7,0.101540357,12,16.5649,8.491793038,72.110549,2.38396519,4.76793038,0.227331601,0.108390125,12,10.1540357,0.690082645
14383,No Rest for the Wicked (Immortals After Dark  #3),Kresley Cole,4.3,1416509887,9.78E+12,eng,356,44804,1257,5.874930731,10.7100527,7.136483209,1.375041705,5,10,0.028055531,18.86796226,18.49,9.390041705,88.17288322,6.875208525,13.75041705,1.89073969,2.599845928,18.86796226,2.8055531,0.785123967
14384,A Hunger Like No Other (Immortals After Dark  #2),Kresley Cole,4.2,1416509879,9.78E+12,eng,356,54596,2510,5.874930731,10.9077159,7.828038032,0.984498806,4,9,0.045974064,18.86796226,17.64,8.999498806,80.99097876,4.92249403,9.84498806,0.969237899,0.954213554,18.86796226,4.5974064,0.743801653
14386,If You Dare (MacCarrick Brothers  #1),Kresley Cole,4,1416503595,9.78E+12,eng,349,10409,437,5.855071922,9.250426096,6.079933195,0.203413009,4,6,0.041982899,18.68154169,16,8.218413009,67.54231239,1.017065045,2.03413009,0.041376852,0.00841659,18.68154169,4.1982899,0.661157025
14400,Stalking the Angel (Elvis Cole  #2),Robert Crais,4,752817019,9.78E+12,eng,260,9040,327,5.560681631,9.109414453,5.789960171,0.203413009,4,6,0.036172566,16.1245155,16,8.218413009,67.54231239,1.017065045,2.03413009,0.041376852,0.00841659,16.1245155,3.6172566,0.661157025
14403,The Story of Ruby Bridges,Robert Coles-George Ford,4.43,439598443,9.78E+12,eng,32,11021,572,3.465735903,9.307557823,6.349138991,1.882747473,5,10,0.051900916,5.656854249,19.6249,9.897747473,97.96540504,9.413737365,18.82747473,3.544738047,6.673846601,5.656854249,5.1900916,0.838842975
14404,The Monkey's Raincoat (Elvis Cole  #1),Robert Crais,3.98,752816993,9.78E+12,eng,237,16039,702,5.468060141,9.682778535,6.553933404,0.125304429,4,6,0.043768315,15.39480432,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,15.39480432,4.3768315,0.652892562
14428,The Inheritors,William Golding,3.53,156443791,9.78E+12,en-US,240,2681,257,5.480638923,7.893945138,5.549076085,-1.632138615,2,1,0.095859754,15.49193338,12.4609,6.382861385,40.74091946,-8.160693075,-16.32138615,2.663876459,-4.347815634,15.49193338,9.5859754,0.466942149
14456,Awakenings,Oliver Sacks,4.09,375704051,9.78E+12,eng,464,8601,318,6.139884552,9.059633755,5.762051383,0.554901618,4,8,0.036972445,21.54065923,16.7281,8.569901618,73.44321374,2.77450809,5.54901618,0.307915806,0.170862979,21.54065923,3.6972445,0.698347108
14460,Kitty Goes to Washington (Kitty Norville  #2),Carrie Vaughn,3.87,446616427,9.78E+12,eng,342,18076,646,5.834810737,9.802340371,6.470799504,-0.304292759,3,4,0.035737995,18.49324201,14.9769,7.710707241,59.45500616,-1.521463795,-3.04292759,0.092594083,-0.028175709,18.49324201,3.5737995,0.607438017
14461,Kitty and the Midnight Hour (Kitty Norville #1),Carrie Vaughn,3.66,446616419,9.78E+12,eng,259,26939,1502,5.556828062,10.20133033,7.314552832,-1.124432846,2,2,0.055755596,16.09347694,13.3956,6.890567154,47.4799157,-5.62216423,-11.24432846,1.264349225,-1.421675798,16.09347694,5.5755596,0.520661157
14463,Kitty Takes a Holiday (Kitty Norville  #3),Carrie Vaughn,3.91,446618748,9.78E+12,eng,303,15845,495,5.713732806,9.670609272,6.204557763,-0.1480756,3,5,0.031240139,17.40689519,15.2881,7.8669244,61.88849952,-0.740378,-1.480756,0.021926383,-0.003246762,17.40689519,3.1240139,0.623966942
14467,The Best Short Stories of O. Henry,O. Henry-Bennett Cerf-Van H. Cartmell,4.26,679601228,9.78E+12,eng,368,3449,121,5.908082938,8.145839613,4.795790546,1.218824545,5,10,0.035082633,19.18332609,18.1476,9.233824545,85.26351573,6.094122725,12.18824545,1.485533271,1.810604414,19.18332609,3.5082633,0.768595041
14497,Neverwhere (London Below  #1),Neil Gaiman,4.18,60557818,9.78E+12,eng,370,323601,14372,5.913503006,12.68726655,9.573037148,0.906390226,4,9,0.044412718,19.23538406,17.4724,8.921390226,79.59120356,4.53195113,9.06390226,0.821543242,0.744638765,19.23538406,4.4412718,0.73553719
14498,Neil Gaiman's Neverwhere,Mike Carey-Glenn Fabry-Neil Gaiman,4.23,1401210074,9.78E+12,eng,224,31958,524,5.411646052,10.37217782,6.261491684,1.101661676,5,9,0.01639652,14.96662955,17.8929,9.116661676,83.11352011,5.50830838,11.01661676,1.213658448,1.337041,14.96662955,1.639652,0.756198347
14501,Neverwhere,Neil Gaiman,4.18,747266689,9.78E+12,eng,372,1067,107,5.918893854,6.972606251,4.672828834,0.906390226,4,9,0.100281162,19.28730152,17.4724,8.921390226,79.59120356,4.53195113,9.06390226,0.821543242,0.744638765,19.28730152,10.0281162,0.73553719
14504,Marjorie Morningstar,Herman Wouk,3.98,316955132,9.78E+12,eng,565,6360,546,6.336825731,8.757783656,6.302618976,0.125304429,4,6,0.085849057,23.76972865,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,23.76972865,8.5849057,0.652892562
14554,If Tomorrow Comes (Tracy Whitney  #1),Sidney Sheldon,4.04,6479677,9.78E+12,eng,501,49170,1548,6.216606101,10.80303896,7.344719054,0.359630168,4,7,0.031482611,22.38302929,16.3216,8.374630168,70.13443045,1.79815084,3.59630168,0.129333858,0.046512357,22.38302929,3.1482611,0.67768595
14560,Psyche in a Dress,Francesca Lia Block,3.84,60763728,9.78E+12,eng,116,2414,212,4.753590191,7.789040402,5.356586275,-0.421455629,3,4,0.087821044,10.77032961,14.7456,7.593544371,57.66191611,-2.107278145,-4.21455629,0.177624847,-0.074860992,10.77032961,8.7821044,0.595041322
14566,Echo,Francesca Lia Block,3.87,64407446,9.78E+12,eng,215,4839,231,5.370638028,8.484463367,5.442417711,-0.304292759,3,4,0.047737136,14.6628783,14.9769,7.710707241,59.45500616,-1.521463795,-3.04292759,0.092594083,-0.028175709,14.6628783,4.7737136,0.607438017
14570,Eight Cousins (Eight Cousins  #1),Louisa May Alcott,4.01,486455599,9.78E+12,eng,224,30973,735,5.411646052,10.34087114,6.599870499,0.242467299,4,6,0.023730346,14.96662955,16.0801,8.257467299,68.18576619,1.212336495,2.42467299,0.058790391,0.014254747,14.96662955,2.3730346,0.665289256
14572,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh-Arnold Kotler-Dalai Lama XIV,4.34,553351397,9.78E+12,eng,160,23391,1062,5.075173815,10.06010661,6.967909202,1.531258864,5,10,0.045402078,12.64911064,18.8356,9.546258864,91.1310583,7.65629432,15.31258864,2.344753709,3.5904249,12.64911064,4.5402078,0.801652893
14595,Please Kill Me: The Uncensored Oral History of Punk,Legs McNeil-Gillian McCain,4.15,802142648,9.78E+12,eng,452,24093,912,6.11368218,10.08967662,6.81563999,0.789227357,4,8,0.037853318,21.26029163,17.2225,8.804227357,77.51441935,3.946136785,7.89227357,0.622879821,0.491593795,21.26029163,3.7853318,0.723140496
14606,Edie,Jean Stein-George Plimpton,4.13,802134106,9.78E+12,eng,564,4518,222,6.335054251,8.415824697,5.402677382,0.711118777,4,8,0.049136786,23.74868417,17.0569,8.726118777,76.14514891,3.555593885,7.11118777,0.505689915,0.359605594,23.74868417,4.9136786,0.714876033
14644,A House Divided (House of Earth  #3),Pearl S. Buck,3.89,1559210346,9.78E+12,eng,348,2724,170,5.85220248,7.909856667,5.135798437,-0.22618418,3,4,0.062408223,18.65475811,15.1321,7.78881582,60.66565188,-1.1309209,-2.2618418,0.051159283,-0.011571421,18.65475811,6.2408223,0.615702479
14647,Sons (House of Earth  #2),Pearl S. Buck,3.84,1559210397,9.78E+12,eng,320,3371,241,5.768320996,8.122964715,5.484796933,-0.421455629,3,4,0.071492139,17.88854382,14.7456,7.593544371,57.66191611,-2.107278145,-4.21455629,0.177624847,-0.074860992,17.88854382,7.1492139,0.595041322
